 
  ra              dec             W(C18O)     AV              AV_sig            AV_n   N(C18O)         N(H2)              X(C18O)            W(13CO)   AV_2            AV_sig_2        AV_n_2   N(13CO)         N(H2)_2                 X(13CO)           
  66.3977650232   26.6634466667   -0.0485687  1.27830374166   1.06255503791     26.0   -4.815100918E13 1.20160551716E21   -4.00722271097E-8  1.6486      1.15360964247   1.47165373171   26.0     1.63442204E15   1.08439306392E21        1.5072228829E-6   
  66.3977650232   26.6738633333   0.0429781   1.20312406342   0.764443152185    29.0   4.260848834E13  1.13093661961E21   3.76753989579E-8   1.5086      1.10805718022   1.46480094695   30.0     1.49562604E15   1.04157374941E21        1.43592908409E-6  
  66.3977650232   26.68428        0.16752     1.12987656057   0.434434735166    26.0   1.66079328E14   1.06208396693E21   1.56371184549E-7   1.8977      1.01939991937   1.45416155724   26.0     1.88137978E15   9.58235924206E20        1.96337846711E-6  
  66.3977650232   26.6946966667   0.0711436   1.02442737419   0.0066428127763   24.0   7.053176504E13  9.62961731735E20   7.32446188832E-8   2.3467      0.946297562611  1.44946282279   26.0     2.32651838E15   8.89519708854E20        2.61547704547E-6  
  66.3977650232   26.7051133333   0.0191032   0.930349476037  0.0709472725847   22.0   1.893891248E13  8.74528507475E20   2.16561407869E-8   2.5205      0.896809882468  1.44518921432   23.0     2.4988237E15    8.4300128952E20         2.96419914307E-6  
  66.4095216197   26.5801133333   0.86149     4.24497238399   2.97782031957     21.0   8.54081186E14   3.99027404095E21   2.14040734354E-7   4.8179      4.21503466622   1.48039020261   20.0     4.77646606E15   3.96213258624E21        1.20552908214E-6  
  66.4095216197   26.59053        0.54074     4.06791989732   2.14888483281     19.0   5.36089636E14   3.82384470348E21   1.40196497915E-7   4.7608      4.09676112074   1.49700755096   20.0     4.71985712E15   3.8509554535E21         1.22563274933E-6  
  66.4095216197   26.6009466667   0.33931     3.55406827031   1.03120307151     23.0   3.36391934E14   3.34082417409E21   1.00691301449E-7   3.9776      3.30774511329   1.51648485032   24.0     3.94339264E15   3.10928040649E21        1.26826536191E-6  
  66.4095216197   26.6113633333   0.24101     2.96561478168   0.448797378247    26.0   2.38937314E14   2.78767789478E21   8.57119520328E-8   2.7803      2.82154932647   1.52264968141   26.0     2.75638942E15   2.65225636688E21        1.0392620617E-6   
  66.4095216197   26.62178        0.15395     2.2363791913    0.0288090427464   28.0   1.5262603E14    2.10219643983E21   7.26031245742E-8   2.1039      2.19862514825   1.52664702497   27.0     2.08580646E15   2.06670763935E21        1.00924118162E-6  
  66.4095216197   26.6321966667   0.00998553  1.66896317105   0.0594453592705   32.0   9.899654442E12  1.56882538078E21   6.31023347994E-9   2.0708      1.73135101753   1.52512336011   28.0     2.05299112E15   1.62746995648E21        1.26146176268E-6  
  66.4095216197   26.6426133333   0.0159679   1.21736908839   0.150868831307    30.0   1.583057606E13  1.14432694309E21   1.38339625364E-8   1.671       1.0802503609    1.5045802158    27.0     1.6566294E15    1.01543533924E21        1.63144745508E-6  
  66.4095216197   26.65303        -0.0608825  1.04454819941   0.331306844833    31.0   -6.03589105E13  9.81875307447E20   -6.14730913816E-8  1.7951      0.963212147428  1.49241844801   28.0     1.77966214E15   9.05419418582E20        1.9655665689E-6   
  66.4095216197   26.6634466667   -0.14422    1.00498729041   0.593424881426    29.0   -1.42979708E14  9.44688052983E20   -1.51351239754E-7  1.8499      0.93256516977   1.47514210433   26.0     1.83399086E15   8.76611259584E20        2.0921370105E-6   
  66.4095216197   26.6738633333   -0.0625155  0.973225121357  0.596254472783    33.0   -6.19778667E13  9.14831614075E20   -6.77478409649E-8  1.2796      0.910910319239  1.46439541024   30.0     1.26859544E15   8.56255700084E20        1.48156145399E-6  
  66.4095216197   26.68428        0.10923     0.944073834964  0.551759861734    31.0   1.08290622E14   8.87429404866E20   1.22027308771E-7   2.031       0.882210636834  1.45052370232   27.0     2.0135334E15    8.29277998624E20        2.42805597561E-6  
  66.4095216197   26.6946966667   0.12675     0.888997507867  0.339554059731    30.0   1.2565995E14    8.35657657395E20   1.50372522633E-7   2.195       0.846648923015  1.44591194266   28.0     2.176123E15     7.95849987634E20        2.73433817153E-6  
  66.4212782163   26.5801133333   0.83567     3.96561834376   3.17913258973     23.0   8.28483238E14   3.72768124313E21   2.22251631501E-7   4.046       3.96572231578   1.48036067544   23.0     4.0112044E15    3.72777897684E21        1.07603064048E-6  
  66.4212782163   26.59053        0.54635     3.81750962036   2.41281071408     21.0   5.4165139E14    3.58845904314E21   1.50942614501E-7   4.2626      3.85049201599   1.49896910657   22.0     4.22594164E15   3.61946249503E21        1.16756055514E-6  
  66.4212782163   26.6009466667   0.32651     3.31957105775   1.2301639354      25.0   3.23702014E14   3.12039679429E21   1.03737452427E-7   3.1072      3.0907246423    1.52444013316   27.0     3.08047808E15   2.90528116376E21        1.06030291265E-6  
  66.4212782163   26.6113633333   0.23435     2.7561603525    0.48807918622     28.0   2.3233459E14    2.59079073135E21   8.96770963353E-8   2.2436      2.63545344066   1.53378432446   28.0     2.22430504E15   2.47732623422E21        8.97865210191E-7  
  66.4212782163   26.62178        0.13958     2.03068247523   -0.184931066324   28.0   1.38379612E14   1.90884152671E21   7.24940284793E-8   1.5235      2.03085394141   1.54006595224   28.0     1.5103979E15    1.90900270492E21        7.91197359807E-7  
  66.4212782163   26.6321966667   -0.0408771  1.48831615609   -0.358644323923   31.0   -4.052555694E13 1.39901718673E21   -2.89671616078E-8  1.8878      1.58672111074   1.53813655309   30.0     1.87156492E15   1.4915178441E21         1.25480558439E-6  
  66.4212782163   26.6426133333   -4.16657E-4 1.03650813718   -0.341831554235   27.0   -4.130737498E11 9.74317648949E20   -4.23962093107E-10 1.9177      0.981077313327  1.51725570098   26.0     1.90120778E15   9.22212674527E20        2.06157194811E-6  
  66.4212782163   26.65303        -0.11757    0.89880833252   -0.218611691812   27.0   -1.16558898E14  8.44879832569E20   -1.37959143427E-7  1.9381      0.887933592231  1.50255335956   27.0     1.92143234E15   8.34657576697E20        2.3020606218E-6   
  66.4212782163   26.6634466667   -0.19978    0.865641132194  0.125887514329    27.0   -1.98061892E14  8.13702664262E20   -2.43408189132E-7  1.8556      0.865629978951  1.48238269295   27.0     1.83964184E15   8.13692180214E20        2.26085721939E-6  
  66.4212782163   26.6738633333   -0.10487    0.833455716705  0.33565801669     29.0   -1.03968118E14  7.83448373703E20   -1.32705767846E-7  1.5474      0.833784816251  1.46752479314   29.0     1.53409236E15   7.83757727276E20        1.95735532373E-6  
  66.4212782163   26.68428        0.0460508   0.836601679767  0.524654451608    29.0   4.565476312E13  7.86405578981E20   5.80549837645E-8   2.0079      0.828237923686  1.44883035277   27.0     1.99063206E15   7.78543648265E20        2.55686635481E-6  
  65.6688560386   26.5488633333   0.14432     1.82272822137   9.01282514026     27.0   1.43078848E14   1.71336452809E21   8.35075348267E-8   1.5467      1.78399920561   1.56050165161   27.0     1.53339838E15   1.67695925328E21        9.14392151749E-7  
  65.6688560386   26.55928        0.00916747  1.97112523037   13.2592742591     22.0   9.088629758E12  1.85285771655E21   4.90519572918E-9   1.5634      1.96833373618   1.53464722057   19.0     1.54995476E15   1.85023371201E21        8.37707555504E-7  
  65.6688560386   26.5696966667   0.0162755   1.87064686401   10.9201770139     17.0   1.61355307E13   1.75840805217E21   9.17621520221E-9   1.7759      1.83359538665   1.51562575147   17.0     1.76062726E15   1.72357966345E21        1.02149456584E-6  
  65.6806126352   26.52803        -0.04994    1.03292872596   2.0784725029      32.0   -4.9510516E13   9.70953002398E20   -5.09916709436E-8  1.345       1.12249313957   1.55179588719   29.0     1.333433E15     1.0551435512E21         1.26374558086E-6  
  65.6806126352   26.5384466667   0.0244349   1.27476005989   8.49995475108     29.0   2.422475986E13  1.1982744563E21    2.02163700751E-8   1.5926      1.34340580282   1.56306811504   28.0     1.57890364E15   1.26280145465E21        1.25031819862E-6  
  65.6806126352   26.5488633333   0.17003     1.49567295902   16.3644433794     29.0   1.68567742E14   1.40593258148E21   1.19897457546E-7   1.5035      1.53958549555   1.56762464913   28.0     1.4905699E15    1.44721036582E21        1.02996076811E-6  
  65.6806126352   26.55928        0.10621     1.67927430254   23.4342503537     23.0   1.05296594E14   1.57851784438E21   6.67059890229E-8   1.8776      1.78645758559   1.5498875839    19.0     1.86145264E15   1.67927013046E21        1.10848910264E-6  
  65.6806126352   26.5696966667   0.0648894   1.68947646424   20.677422346      19.0   6.433135116E13  1.58810787638E21   4.05081746125E-8   1.9609      1.72424107498   1.53135138781   17.0     1.94403626E15   1.62078661048E21        1.19943998021E-6  
  65.6923692317   26.52803        -0.0633877  0.858599806537  4.38126743147     34.0   -6.284256578E13 8.07083818145E20   -7.7863741494E-8   1.6529      0.841893326756  1.53179919568   33.0     1.63868506E15   7.91379727151E20        2.07066848414E-6  
  65.6923692317   26.5384466667   -0.0438454  0.99221387733   11.4233949634     28.0   -4.346832956E13 9.32681044691E20   -4.6605782124E-8   1.8711      0.943705862395  1.54503632789   28.0     1.85500854E15   8.87083510651E20        2.09113180183E-6  
  65.6923692317   26.5488633333   0.0494791   1.13693487985   19.9930336235     27.0   4.905357974E13  1.06871878706E21   4.58994268034E-8   2.124       1.0414763916    1.54918160138   28.0     2.1057336E15    9.78987808103E20        2.15092934005E-6  
  65.6923692317   26.55928        0.0734797   1.31853634834   28.9392159415     22.0   7.284777458E13  1.23942416744E21   5.87754995372E-8   2.2914      1.32270794192   1.54376140734   20.0     2.27169396E15   1.2433454654E21         1.82708187162E-6  
  65.6923692317   26.5696966667   0.0918651   1.44050947744   28.7677572987     19.0   9.107506014E13  1.3540789088E21    6.72597878516E-8   2.4076      1.44539833765   1.5332958849    20.0     2.38689464E15   1.35867443739E21        1.75678188557E-6  
  65.7041258282   26.52803        -0.12678    0.843233147309  5.70417899254     32.0   -1.25689692E14  7.9263915847E20    -1.58571136256E-7  1.4357      0.835933888512  1.5199158344    32.0     1.42335298E15   7.85777855201E20        1.81139360263E-6  
  65.7041258282   26.5384466667   -0.0605135  0.903063190893  12.1185795083     26.0   -5.99930839E13  8.48879399439E20   -7.06732710673E-8  1.8485      0.912323139711  1.53217664054   27.0     1.8326029E15    8.57583751329E20        2.13693752611E-6  
  65.7041258282   26.5488633333   -0.0351441  1.01591028465   19.7118612179     27.0   -3.484186074E13 9.54955667571E20   -3.64853175107E-8  2.2191      1.01199533026   1.53418387622   28.0     2.20001574E15   9.51275610446E20        2.31270066828E-6  
  65.7041258282   26.55928        -0.00666381 1.217938713     28.581009537      23.0   -6.606501234E12 1.14486239022E21   -5.77056359824E-9  2.7545      1.36303301202   1.5305986452    22.0     2.7308113E15    1.2812510313E21         2.1313632015E-6   
  65.7041258282   26.5696966667   0.21217     1.44057404517   30.5184920867     21.0   2.10345338E14   1.35413960246E21   1.55335046415E-7   2.6288      1.55580993835   1.52317733861   21.0     2.60619232E15   1.46246134204E21        1.78205894752E-6  
  65.7158824247   26.52803        -0.0932894  0.883482921844  5.28165018437     31.0   -9.248711116E13 8.30473946533E20   -1.11366661827E-7  1.4411      0.877787170978  1.50632542217   31.0     1.42870654E15   8.25119940719E20        1.7315137709E-6   
  65.7158824247   26.5384466667   -0.00203251 0.961323510798  10.6618128404     25.0   -2.015030414E12 9.0364410015E20    -2.22989384169E-9  1.8367      0.961270540664  1.51507480343   25.0     1.82090438E15   9.03594308225E20        2.01517911681E-6  
  65.7158824247   26.5488633333   0.0440808   1.11881014117   16.7896630786     29.0   4.370170512E13  1.0516815327E21    4.15541242868E-8   2.0343      1.08407819494   1.51380179341   28.0     2.01680502E15   1.01903350325E21        1.97913514479E-6  
  65.7158824247   26.55928        0.00146166  1.3826109082    23.6901695934     25.0   1.449089724E12  1.29965425371E21   1.11498094194E-9   2.8167      1.4898769603    1.51107831997   24.0     2.79247638E15   1.40048434268E21        1.99393616544E-6  
  65.7158824247   26.5696966667   0.21084     1.6422892185    24.3333734258     23.0   2.09026776E14   1.54375186539E21   1.35401796549E-7   2.9294      1.68868740653   1.50784262881   23.0     2.90420716E15   1.58736616214E21        1.82957607971E-6  
  65.7276390213   26.52803        -0.16418    1.01873685776   4.07485038571     31.0   -1.62768052E14  9.57612646297E20   -1.69972746945E-7  1.5704      1.01156695797   1.49176619305   31.0     1.55689456E15   9.50872940492E20        1.63733185971E-6  
  65.7276390213   26.5384466667   -0.0453459  1.17069431557   8.0470743909      24.0   -4.495592526E13 1.10045265664E21   -4.08522120318E-8  1.9576      1.13356309109   1.49906320029   25.0     1.94076464E15   1.06554930563E21        1.8213747874E-6   
  65.7276390213   26.5488633333   0.0974716   1.38495585325   12.169030861      28.0   9.663334424E13  1.30185850205E21   7.42272252227E-8   2.3128      1.29518768367   1.49871012754   28.0     2.29290992E15   1.21747642265E21        1.88333004018E-6  
  65.7276390213   26.55928        0.11727     1.67484561276   16.0727535424     25.0   1.16261478E14   1.57435487599E21   7.3847059372E-8    3.3043      1.73038026943   1.50283984756   26.0     3.27588302E15   1.62655745327E21        2.01399773086E-6  
  65.7276390213   26.5696966667   0.30906     1.92557667652   15.6664281465     22.0   3.06402084E14   1.81004207593E21   1.69278984215E-7   3.4834      1.91463279586   1.50389551259   23.0     3.45344276E15   1.79975482811E21        1.91884066989E-6  
  65.7393956178   26.52803        -0.22298    1.14571295743   1.960585602       30.0   -2.21062372E14  1.07697017998E21   -2.05263224654E-7  1.9528      1.30355374522   1.4855867642    29.0     1.93600592E15   1.2253405205E21         1.57997380125E-6  
  65.7393956178   26.5384466667   -0.11321    1.40696701529   4.30062878463     26.0   -1.12236394E14  1.32254899437E21   -8.48636946365E-8  1.9783      1.53063488827   1.49853420897   25.0     1.96128662E15   1.43879679497E21        1.36314358418E-6  
  65.7393956178   26.5488633333   0.0524073   1.67098896249   6.53395374127     30.0   5.195659722E13  1.57072962474E21   3.30780017143E-8   2.3217      1.73185214477   1.50437176168   28.0     2.30173338E15   1.62794101608E21        1.41389236911E-6  
  65.7393956178   26.55928        0.17579     1.965520008     8.34560339755     27.0   1.74278206E14   1.84758880752E21   9.43273770067E-8   2.5522      2.11330726138   1.52070509077   28.0     2.53025108E15   1.9865088257E21         1.27371751249E-6  
  65.7393956178   26.5696966667   0.36847     2.17165264429   7.94192595365     23.0   3.65301158E14   2.04135348563E21   1.78950466233E-7   2.9916      2.23286471783   1.52334546638   25.0     2.96587224E15   2.09889283476E21        1.41306511265E-6  
  65.7511522143   26.52803        -0.19249    1.35794725292   -0.359143059597   28.0   -1.90834586E14  1.27647041775E21   -1.49501769369E-7  1.6098      1.45634787477   1.48699573278   28.0     1.59595572E15   1.36896700228E21        1.16581021846E-6  
  65.7511522143   26.5384466667   -0.0202544  1.67232679812   -0.148086101714   24.0   -2.008021216E13 1.57198719023E21   -1.27737759472E-8  1.542       1.70690374876   1.50319962895   24.0     1.5287388E15    1.60448952384E21        9.52788271464E-7  
  65.7511522143   26.5488633333   0.17744     1.90063066937   0.289491976976    28.0   1.75914016E14   1.7865928292E21    9.84634065046E-8   2.0808      1.89047961395   1.51216668787   27.0     2.06290512E15   1.77705083711E21        1.16085880995E-6  
  65.7511522143   26.55928        0.17668     2.13253132399   0.88932683981     26.0   1.75160552E14   2.00457944455E21   8.73801996104E-8   2.7188      2.21463004997   1.53327210047   26.0     2.69541832E15   2.08175224697E21        1.29478343253E-6  
  65.7511522143   26.5696966667   0.22448     2.29615532411   1.54667713953     23.0   2.22549472E14   2.15838600467E21   1.03109208232E-7   2.6904      2.31640671808   1.53593413716   23.0     2.66726256E15   2.177422315E21          1.22496336224E-6  
  65.7629088108   26.52803        -0.20444    1.53863644918   0.143650177318    28.0   -2.02681816E14  1.44631826223E21   -1.40136387193E-7  2.0813      1.59878920207   1.49422038458   28.0     2.06340082E15   1.50286184995E21        1.37298103619E-6  
  65.7629088108   26.5384466667   0.0216949   1.83103468821   0.262307153563    25.0   2.150832386E13  1.72117260692E21   1.24963201097E-8   2.0226      1.8309689518    1.51131855917   25.0     2.00520564E15   1.72111081469E21        1.1650648075E-6   
  65.7629088108   26.5488633333   0.26604     1.99782487619   0.579677890849    29.0   2.63752056E14   1.87795538362E21   1.40446390953E-7   2.0074      1.971408302     1.52118705018   28.0     1.99013636E15   1.85312380388E21        1.07393599706E-6  
  65.7629088108   26.55928        0.15094     2.15339773849   1.11952394101     28.0   1.49641916E14   2.02419387418E21   7.3926671703E-8    2.8071      2.20865365108   1.54509102998   28.0     2.78295894E15   2.07613443202E21        1.34045218704E-6  
  65.7629088108   26.5696966667   0.20674     2.29101174312   1.79015957435     26.0   2.04962036E14   2.15355103853E21   9.51739858184E-8   2.5815      2.30741551106   1.55119037128   27.0     2.5592991E15    2.1689705804E21         1.17996026462E-6  
  65.7746654074   26.52803        -0.12652    1.7004163516    0.91542030476     25.0   -1.25431928E14  1.5983913705E21    -7.84738520959E-8  2.3568      1.73472535326   1.50327467612   26.0     2.33653152E15   1.63064183207E21        1.43289070233E-6  
  65.7746654074   26.5384466667   0.0927791   1.93763641226   0.845302706942    23.0   9.198119974E13  1.82137822752E21   5.05008780439E-8   2.1586      1.93755331364   1.51997003182   24.0     2.14003604E15   1.82130011482E21        1.17500461488E-6  
  65.7746654074   26.5488633333   0.30304     2.04272758815   0.850497810102    26.0   3.00433856E14   1.92016393286E21   1.56462607623E-7   2.2148      2.0346286083    1.52983918547   27.0     2.19575272E15   1.9125508918E21         1.14807544699E-6  
  65.7746654074   26.55928        0.1794      2.1072437157    1.28448546463     25.0   1.7785716E14    1.98080909276E21   8.97901572899E-8   2.541       2.17928435447   1.55482366581   27.0     2.5191474E15    2.0485272932E21         1.22973582454E-6  
  65.7746654074   26.5696966667   0.24653     2.21010294721   1.97690154901     23.0   2.44409842E14   2.07749677038E21   1.17646316223E-7   2.534       2.27958379768   1.56565810329   24.0     2.5122076E15    2.14280876982E21        1.1723900123E-6   
  65.7864220039   26.52803        0.0476025   1.78898481619   1.69532466226     23.0   4.71931185E13   1.68164572722E21   2.8063650825E-8    2.5368      1.8062909065    1.51000038909   24.0     2.51498352E15   1.69791345211E21        1.48122009215E-6  
  65.7864220039   26.5384466667   0.0805535   1.95292825047   1.37339480761     23.0   7.98607399E13   1.83575255544E21   4.3502998083E-8    2.8195      1.91882183118   1.52213917842   23.0     2.7952523E15    1.80369252131E21        1.54973880912E-6  
  65.7864220039   26.5488633333   0.14811     1.99750100826   1.0950839832      23.0   1.46836254E14   1.87765094777E21   7.82021036309E-8   2.5564      1.93858392486   1.53003978747   23.0     2.53441496E15   1.82226888937E21        1.39080185959E-6  
  65.7864220039   26.55928        0.0953871   1.96042397992   1.50189226495     23.0   9.456677094E13  1.84279854112E21   5.13169339077E-8   2.917       1.88340577298   1.55745034492   23.0     2.8919138E15    1.7704014266E21         1.63347914012E-6  
  65.7864220039   26.5696966667   0.19543     1.98931658101   2.25468039715     20.0   1.93749302E14   1.86995758615E21   1.03611602442E-7   2.8658      1.96108953808   1.58268532523   21.0     2.84115412E15   1.84342416579E21        1.54123731951E-6  
  65.7981786004   26.52803        -0.14774    1.78114189253   2.38462749587     26.0   -1.46469436E14  1.67427337898E21   -8.7482389578E-8   2.4618      1.78884778166   1.5226149429    25.0     2.44062852E15   1.68151691476E21        1.45144452523E-6  
  65.7981786004   26.5384466667   -0.11165    1.89369199361   1.96606415423     25.0   -1.1068981E14   1.780070474E21     -6.21828245662E-8  2.5309      1.87701742557   1.53236542627   24.0     2.50913426E15   1.76439638004E21        1.42209216046E-6  
  65.7981786004   26.5488633333   0.0659739   1.92859810179   1.54132538103     23.0   6.540652446E13  1.8128822156800001E21 3.60787501219E-8   2.5609      1.89896643072   1.53922247807   23.0     2.53887626E15   1.78502844488E21        1.42231697612E-6  
  65.7981786004   26.55928        0.11784     1.84977796752   1.91545019726     22.0   1.16826576E14   1.73879128946E21   6.71883835098E-8   3.0115      1.82652559961   1.56453643808   20.0     2.9856011E15    1.71693406363E21        1.73891424443E-6  
  65.7981786004   26.5696966667   0.18848     1.84575052862   2.61892702585     19.0   1.86859072E14   1.7350054969E21    1.07699412096E-7   3.2032      1.90916829842   1.59337609126   19.0     3.17565248E15   1.79461820052E21        1.76954211157E-6  
  65.8099351969   26.52803        -0.22278    1.71448156261   2.85649076967     25.0   -2.20864092E14  1.61161266885E21   -1.37045393269E-7  2.0526      1.73921706493   1.53507146856   25.0     2.03494764E15   1.63486404103E21        1.24471979867E-6  
  65.8099351969   26.5384466667   -0.12156    1.81105651563   2.52717772513     24.0   -1.20514584E14  1.70239312469E21   -7.0791277439E-8   2.3019      1.8110710839    1.54371158485   24.0     2.28210366E15   1.70240681887E21        1.34051604746E-6  
  65.8099351969   26.5488633333   0.078939    1.85879849245   2.08786857394     22.0   7.82601246E13   1.74727058291E21   4.47899285695E-8   2.7707      1.83607454765   1.54962439915   23.0     2.74687198E15   1.72591007479E21        1.59154988439E-6  
  65.8099351969   26.55928        0.18108     1.78810973425   2.35100420285     20.0   1.79522712E14   1.68082315019E21   1.06806425161E-7   3.3176      1.79547488216   1.57055410262   20.0     3.28906864E15   1.68774638923E21        1.94879317235E-6  
  65.8099351969   26.5696966667   0.22684     1.81214018024   2.87748335426     18.0   2.24889176E14   1.70341176943E21   1.32022790987E-7   3.3819      1.90429423527   1.59802497904   18.0     3.35281566E15   1.79003658115E21        1.87304309605E-6  
  65.8216917935   26.52803        -0.19971    1.66331119363   2.93411167602     24.0   -1.97992494E14  1.56351252201E21   -1.26633136104E-7  2.3885      1.68861804456   1.54791044819   24.0     2.3679589E15    1.58730096189E21        1.49181469479E-6  
  65.8216917935   26.5384466667   -0.16836    1.71947629734   2.73535020262     22.0   -1.66912104E14  1.6163077195E21    -1.03267528817E-7  2.8609      1.73541750545   1.55726736522   22.0     2.83629626E15   1.63129245512E21        1.73868042551E-6  
  65.8216917935   26.5488633333   0.0138122   1.77033910105   2.41158699311     19.0   1.369341508E13  1.66411875499E21   8.22862853926E-9   2.9394      1.76088516386   1.56392513747   21.0     2.91412116E15   1.65523205403E21        1.76055143018E-6  
  65.8216917935   26.55928        0.24626     1.79695378739   2.61725810719     18.0   2.44142164E14   1.68913656014E21   1.44536664329E-7   3.2624      1.83839077109   1.57736934977   19.0     3.23434336E15   1.72808732482E21        1.87163189819E-6  
  65.8216917935   26.5696966667   0.29351     1.99526457399   3.04937566919     17.0   2.90985814E14   1.87554869955E21   1.55147031943E-7   3.4856      2.04145410487   1.59729282738   18.0     3.45562384E15   1.91896685858E21        1.8007730694E-6   
  65.83344839     26.52803        0.0470319   1.60866421119   2.86252756513     20.0   4.662742566E13  1.51214435852E21   3.08353004774E-8   2.1467      1.60166973227   1.55613092948   24.0     2.12823838E15   1.50556954834E21        1.41357692997E-6  
  65.83344839     26.5384466667   0.00399918  1.61250218176   2.76421328161     19.0   3.964787052E12  1.51575205085E21   2.61572270331E-9   2.3176      1.59359464903   1.56585106946   22.0     2.29766864E15   1.49797897009E21        1.5338457254E-6   
  65.83344839     26.5488633333   0.12172     1.66353295538   2.5787184721      18.0   1.20673208E14   1.56372097806E21   7.7170550049E-8    2.378       1.6043190362    1.57359411589   20.0     2.3575492E15    1.50805989403E21        1.56329944808E-6  
  65.83344839     26.55928        0.33863     1.84784017031   2.77271241684     17.0   3.35717782E14   1.73696976009E21   1.93277850722E-7   2.8916      2.07323549522   1.56456543855   21.0     2.86673224E15   1.94884136551E21        1.47099311967E-6  
  65.83344839     26.5696966667   0.39584     2.30683049324   2.98299972123     18.0   3.92435776E14   2.16842066365E21   1.80977696154E-7   3.3671      2.5926295605    1.56079306429   19.0     3.33814294E15   2.43707178687E21        1.3697351707E-6   
  65.8452049865   26.52803        0.13082     1.62609708841   2.66841615605     24.0   1.29694948E14   1.52853126311E21   8.48493917855E-8   1.9666      1.60689032813   1.54945604475   23.0     1.94968724E15   1.51047690844E21        1.29077593249E-6  
  65.8452049865   26.5384466667   0.0681156   1.6075252048    2.60829903275     23.0   6.752980584E13  1.51107369251E21   4.46899487263E-8   2.1869      1.5958368139    1.55368836309   21.0     2.16809266E15   1.50008660506E21        1.44531165913E-6  
  65.8452049865   26.5488633333   0.0480083   1.64703303347   2.48288384825     22.0   4.759542862E13  1.54821105146E21   3.07422095812E-8   2.1284      1.60302762881   1.55674712322   19.0     2.11009576E15   1.50684597108E21        1.40033938471E-6  
  65.8452049865   26.55928        0.27004     1.95868275567   2.50561669373     20.0   2.67717656E14   1.84116179033E21   1.45406915029E-7   2.7018      2.23346733719   1.52930242146   19.0     2.67856452E15   2.09945929696E21        1.27583541338E-6  
  65.8452049865   26.5696966667   0.51885     2.60199091304   2.19222196272     18.0   5.1438789E14    2.44587145826E21   2.10308635911E-7   3.2551      2.84638854066   1.51342340659   15.0     3.22710614E15   2.67560522822E21        1.20612192934E-6  
  65.856961583    26.52803        0.1936      1.63195012203   2.50175296949     20.0   1.9193504E14    1.53403311471E21   1.25117924874E-7   1.7792      1.63189447016   1.54216441624   21.0     1.76389888E15   1.53398080195E21        1.1498832826E-6   
  65.856961583    26.5384466667   0.22183     1.64356863966   2.42740483982     19.0   2.19922262E14   1.54495452128E21   1.42348696335E-7   1.8001      1.64354617317   1.53824658435   19.0     1.78461914E15   1.54493340278E21        1.15514308694E-6  
  65.856961583    26.5488633333   0.25185     1.70710086899   2.31223400135     19.0   2.4968409E14    1.60467481685E21   1.55597936341E-7   2.0411      1.65630726536   1.53418333246   17.0     2.02354654E15   1.55692882944E21        1.29970394391E-6  
  65.856961583    26.55928        0.35665     2.06746179277   2.26312173151     16.0   3.5358281E14    1.9434140852E21    1.819389973E-7     2.6576      2.27075818682   1.497110525     16.0     2.63474464E15   2.13451269561E21        1.23435416684E-6  
  65.856961583    26.5696966667   0.45577     2.63894651697   2.00192489577     14.0   4.51850378E14   2.48060972595E21   1.82152949443E-7   3.1412      2.79181905793   1.48224482914   13.0     3.11418568E15   2.62430991446E21        1.18666841246E-6  
  65.8687181796   26.52803        0.3737      1.47049164766   2.08437470962     24.0   3.7048618E14    1.3822621488E21    2.68028883176E-7   1.7286      1.51272647637   1.54006439539   23.0     1.71373404E15   1.42196288779E21        1.20518900649E-6  
  65.8687181796   26.5384466667   0.44952     1.55863827348   1.98874808951     22.0   4.45654128E14   1.46511997707E21   3.04175859298E-7   1.7355      1.58052788153   1.52915606556   21.0     1.7205747E15    1.4856962086400001E21   1.15809321582E-6  
  65.8687181796   26.5488633333   0.46841     1.68924701735   1.90239149626     23.0   4.64381674E14   1.58789219631E21   2.92451638139E-7   2.2846      1.63574064617   1.52010612488   19.0     2.26495244E15   1.5375962074E21         1.47304762401E-6  
  65.8687181796   26.55928        0.38052     2.0178948542    1.98599776894     21.0   3.77247528E14   1.89682116295E21   1.98884077935E-7   2.7607      2.21904884685   1.47567733933   20.0     2.73695798E15   2.08590591604E21        1.31211957306E-6  
  65.8687181796   26.5696966667   0.34772     2.41831625829   1.97470426246     18.0   3.44729608E14   2.27321728279E21   1.51648331468E-7   2.7673      2.61261288617   1.46129127817   16.0     2.74350122E15   2.455856113E21          1.11712620519E-6  
  65.8804747761   26.52803        0.35202     1.2859260464    1.60418018621     24.0   3.48992628E14   1.20877048362E21   2.88717033324E-7   2.1403      1.24243362836   1.55098249219   24.0     2.12189342E15   1.16788761066E21        1.81686439743E-6  
  65.8804747761   26.5384466667   0.37896     1.44566547914   1.6478034198      21.0   3.75700944E14   1.35892555039E21   2.76469114803E-7   2.3364      1.38646185738   1.53939552724   21.0     2.31630696E15   1.30327414593E21        1.77729832762E-6  
  65.8804747761   26.5488633333   0.38899     1.61849425785   1.59305611777     21.0   3.85644686E14   1.52138460238E21   2.5348270608E-7    2.4013      1.47291365615   1.52859184935   18.0     2.38064882E15   1.38453883678E21        1.71945254026E-6  
